date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:31:00	79152/79152	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20May%202017%2013:45:11%20GMT	https://www.swarnatara.com/js/owl-carousel/owl.carousel.js	E:/html%20websites/swarnatara/www.swarnatara.com/js/owl-carousel/owl.carousel.js	(from https://www.swarnatara.com/home.html)
09:31:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jan%202021%2004:01:02%20GMT	https://www.swarnatara.com/cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	E:/html%20websites/swarnatara/www.swarnatara.com/cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	(from https://www.swarnatara.com/home.html)
09:31:01	45872/45872	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20May%202017%2013:45:04%20GMT	https://www.swarnatara.com/js/magnific-popup/jquery.magnific-popup.js	E:/html%20websites/swarnatara/www.swarnatara.com/js/magnific-popup/jquery.magnific-popup.js	(from https://www.swarnatara.com/home.html)
09:31:01	1067/1067	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20May%202017%2013:44:39%20GMT	https://www.swarnatara.com/js/jquery.counterup.min.js	E:/html%20websites/swarnatara/www.swarnatara.com/js/jquery.counterup.min.js	(from https://www.swarnatara.com/home.html)
09:31:01	10774/10774	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20May%202017%2013:44:41%20GMT	https://www.swarnatara.com/js/jquery.webticker.js	E:/html%20websites/swarnatara/www.swarnatara.com/js/jquery.webticker.js	(from https://www.swarnatara.com/home.html)
09:31:02	1337/1337	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2013:44:47%20GMT	https://www.swarnatara.com/css/webticker.css	E:/html%20websites/swarnatara/www.swarnatara.com/css/webticker.css	(from https://www.swarnatara.com/home.html)
09:31:02	15246/15246	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20May%202017%2013:44:51%20GMT	https://www.swarnatara.com/js/custom/custom.js	E:/html%20websites/swarnatara/www.swarnatara.com/js/custom/custom.js	(from https://www.swarnatara.com/home.html)
09:31:02	86709/86709	---M-Z	200	added ('OK')	application/javascript	etag:W/%2257e45c02-152b5%22	https://code.jquery.com/jquery-3.1.1.min.js	E:/html%20websites/swarnatara/code.jquery.com/jquery-3.1.1.min.js	(from https://www.swarnatara.com/home.html)
09:31:03	2693/2693	---M--	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2013:45:25%20GMT	https://www.swarnatara.com/css/fonts/glyphicons-halflings-regular.html	E:/html%20websites/swarnatara/www.swarnatara.com/css/fonts/glyphicons-halflings-regular.html	(from https://www.swarnatara.com/css/bootstrap/bootstrap.min.css)
09:31:03	2693/2693	---M--	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2013:45:26%20GMT	https://www.swarnatara.com/css/fonts/glyphicons-halflings-regulard41d.html?	E:/html%20websites/swarnatara/www.swarnatara.com/css/fonts/glyphicons-halflings-regulard41dd41d.html	(from https://www.swarnatara.com/css/bootstrap/bootstrap.min.css)
09:31:03	2693/2693	---M--	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2013:45:23%20GMT	https://www.swarnatara.com/css/fonts/glyphicons-halflings-regular-2.html	E:/html%20websites/swarnatara/www.swarnatara.com/css/fonts/glyphicons-halflings-regular-2.html	(from https://www.swarnatara.com/css/bootstrap/bootstrap.min.css)
09:31:04	2693/2693	---M--	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2013:45:23%20GMT	https://www.swarnatara.com/css/fonts/glyphicons-halflings-regular-3.html	E:/html%20websites/swarnatara/www.swarnatara.com/css/fonts/glyphicons-halflings-regular-3.html	(from https://www.swarnatara.com/css/bootstrap/bootstrap.min.css)
09:31:04	2693/2693	---M--	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2013:45:24%20GMT	https://www.swarnatara.com/css/fonts/glyphicons-halflings-regular-4.html	E:/html%20websites/swarnatara/www.swarnatara.com/css/fonts/glyphicons-halflings-regular-4.html	(from https://www.swarnatara.com/css/bootstrap/bootstrap.min.css)
09:31:04	2693/2693	---M--	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2013:45:24%20GMT	https://www.swarnatara.com/css/fonts/glyphicons-halflings-regular-5.html	E:/html%20websites/swarnatara/www.swarnatara.com/css/fonts/glyphicons-halflings-regular-5.html	(from https://www.swarnatara.com/css/bootstrap/bootstrap.min.css)
09:31:05	193768/193768	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2013:44:47%20GMT	https://www.swarnatara.com/css/stylesheet.css	E:/html%20websites/swarnatara/www.swarnatara.com/css/stylesheet.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:05	21988/21988	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2013:45:32%20GMT	https://www.swarnatara.com/css/spinkit/spinkit.css	E:/html%20websites/swarnatara/www.swarnatara.com/css/spinkit/spinkit.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:06	7782/7782	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2013:45:04%20GMT	https://www.swarnatara.com/js/magnific-popup/magnific-popup.css	E:/html%20websites/swarnatara/www.swarnatara.com/js/magnific-popup/magnific-popup.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:06	34503/34503	---M--	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2003:16:17%20GMT	https://www.swarnatara.com/revolution/css/settings.css	E:/html%20websites/swarnatara/www.swarnatara.com/revolution/css/settings.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:06	98904/98904	---M--	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2003:16:14%20GMT	https://www.swarnatara.com/revolution/css/layers.css	E:/html%20websites/swarnatara/www.swarnatara.com/revolution/css/layers.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:06	59633/59633	---M--	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2003:16:15%20GMT	https://www.swarnatara.com/revolution/css/navigation.css	E:/html%20websites/swarnatara/www.swarnatara.com/revolution/css/navigation.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:07	9762/9762	---M--	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2003:25:50%20GMT	https://www.swarnatara.com/revolution/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css	E:/html%20websites/swarnatara/www.swarnatara.com/revolution/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:07	28544/28544	---M--	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2003:25:40%20GMT	https://www.swarnatara.com/revolution/fonts/font-awesome/css/font-awesome.min.css	E:/html%20websites/swarnatara/www.swarnatara.com/revolution/fonts/font-awesome/css/font-awesome.min.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:07	4614/4614	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2013:45:11%20GMT	https://www.swarnatara.com/js/owl-carousel/owl.carousel.css	E:/html%20websites/swarnatara/www.swarnatara.com/js/owl-carousel/owl.carousel.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:07	1349/1349	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2013:45:12%20GMT	https://www.swarnatara.com/js/owl-carousel/owl.theme.default.min.css	E:/html%20websites/swarnatara/www.swarnatara.com/js/owl-carousel/owl.theme.default.min.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:07	26734/26734	---M--	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2003:22:40%20GMT	https://www.swarnatara.com/fonts/font-awesome/css/font-awesome.min.css	E:/html%20websites/swarnatara/www.swarnatara.com/fonts/font-awesome/css/font-awesome.min.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:08	81975/81975	---M--	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2003:15:04%20GMT	https://www.swarnatara.com/fonts/icomoon/style.css	E:/html%20websites/swarnatara/www.swarnatara.com/fonts/icomoon/style.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:08	4351/4351	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2013:45:33%20GMT	https://www.swarnatara.com/js/overlay-menu/css/style12.css	E:/html%20websites/swarnatara/www.swarnatara.com/js/overlay-menu/css/style12.css	(from https://www.swarnatara.com/css/all-stylesheets.css)
09:31:08	403/403	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202016%2003:14:45%20GMT	https://www.swarnatara.com/images/stripLeft.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/stripLeft.png	(from https://www.swarnatara.com/css/custom.css)
09:31:09	351/351	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202016%2003:14:45%20GMT	https://www.swarnatara.com/images/stripRight.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/stripRight.png	(from https://www.swarnatara.com/css/custom.css)
09:31:09	59848/59848	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202016%2003:14:16%20GMT	https://www.swarnatara.com/images/companybg.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/companybg.png	(from https://www.swarnatara.com/css/custom.css)
09:31:09	7898/7898	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202016%2003:14:23%20GMT	https://www.swarnatara.com/images/graph.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/graph.png	(from https://www.swarnatara.com/css/custom.css)
09:31:09	44424/44424	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202016%2003:14:39%20GMT	https://www.swarnatara.com/images/menuAboutbg.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/menuAboutbg.png	(from https://www.swarnatara.com/css/custom.css)
09:31:10	143503/143503	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202016%2003:21:56%20GMT	https://www.swarnatara.com/images/textures/light-03.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/textures/light-03.jpg	(from https://www.swarnatara.com/css/custom.css)
09:31:10	57553/57553	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202016%2012:31:51%20GMT	https://www.swarnatara.com/images/breadcrumbs/corporateGovernance.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/breadcrumbs/corporateGovernance.jpg	(from https://www.swarnatara.com/css/custom.css)
09:31:10	159308/159308	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202016%2003:19:13%20GMT	https://www.swarnatara.com/images/innerPage/value.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/innerPage/value.jpg	(from https://www.swarnatara.com/css/custom.css)
09:31:10	69627/69627	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202016%2003:19:02%20GMT	https://www.swarnatara.com/images/innerPage/2.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/innerPage/2.jpg	(from https://www.swarnatara.com/css/custom.css)
09:31:10	93546/93546	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202016%2003:19:10%20GMT	https://www.swarnatara.com/images/innerPage/purpose.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/innerPage/purpose.jpg	(from https://www.swarnatara.com/css/custom.css)
09:31:11	119357/119357	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202016%2003:19:07%20GMT	https://www.swarnatara.com/images/innerPage/future-thinking.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/innerPage/future-thinking.jpg	(from https://www.swarnatara.com/css/custom.css)
09:31:11	58774/58774	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202016%2012:32:01%20GMT	https://www.swarnatara.com/images/breadcrumbs/worldwide.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/breadcrumbs/worldwide.jpg	(from https://www.swarnatara.com/worldwide.html)
09:31:12	406579/406579	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202016%2003:20:19%20GMT	https://www.swarnatara.com/images/parallax/visionbg.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/parallax/visionbg.jpg	(from https://www.swarnatara.com/css/custom.css)
09:31:12	36178/36178	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202016%2012:31:53%20GMT	https://www.swarnatara.com/images/breadcrumbs/downloads.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/breadcrumbs/downloads.jpg	(from https://www.swarnatara.com/downloads.html)
09:31:12	376995/376995	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Apr%202020%2004:07:37%20GMT	https://www.swarnatara.com/images/map/worldmap.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/map/worldmap.png	(from https://www.swarnatara.com/worldwide.html)
09:31:12	620/620	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20May%202017%2013:44:50%20GMT	https://www.swarnatara.com/js/contact/contact-form.js	E:/html%20websites/swarnatara/www.swarnatara.com/js/contact/contact-form.js	(from https://www.swarnatara.com/downloads.html)
09:31:13	4221/4221	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:45%20GMT	https://www.swarnatara.com/images/icons/revolutionary.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/revolutionary.png	(from https://www.swarnatara.com/corporate-governance.html)
09:31:13	3822/3822	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:44%20GMT	https://www.swarnatara.com/images/icons/Reliable.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/Reliable.png	(from https://www.swarnatara.com/corporate-governance.html)
09:31:13	5034/5034	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:22%20GMT	https://www.swarnatara.com/images/icons/Brilliance.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/Brilliance.png	(from https://www.swarnatara.com/corporate-governance.html)
09:31:13	3548/3548	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:50%20GMT	https://www.swarnatara.com/images/icons/Unanimity.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/Unanimity.png	(from https://www.swarnatara.com/corporate-governance.html)
09:31:14	4941/4941	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:22%20GMT	https://www.swarnatara.com/images/icons/Accountability.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/Accountability.png	(from https://www.swarnatara.com/corporate-governance.html)
09:31:14	57317/57317	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:44%20GMT	https://www.swarnatara.com/images/icons/purpose.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/purpose.png	(from https://www.swarnatara.com/corporate-governance.html)
09:31:14	4844/4844	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:50%20GMT	https://www.swarnatara.com/images/icons/vision.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/vision.png	(from https://www.swarnatara.com/corporate-governance.html)
09:31:14	5015/5015	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:43%20GMT	https://www.swarnatara.com/images/icons/mission.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/mission.png	(from https://www.swarnatara.com/corporate-governance.html)
09:31:15	64689/64689	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202016%2012:31:55%20GMT	https://www.swarnatara.com/images/breadcrumbs/excellence.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/breadcrumbs/excellence.jpg	(from https://www.swarnatara.com/excellence.html)
09:31:15	52073/52073	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202016%2003:19:05%20GMT	https://www.swarnatara.com/images/innerPage/excellence.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/innerPage/excellence.jpg	(from https://www.swarnatara.com/excellence.html)
09:31:15	23476/23476	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:24%20GMT	https://www.swarnatara.com/images/icons/businessExcellence1.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/businessExcellence1.png	(from https://www.swarnatara.com/excellence.html)
09:31:15	29895/29895	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:24%20GMT	https://www.swarnatara.com/images/icons/businessExcellence2.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/businessExcellence2.png	(from https://www.swarnatara.com/excellence.html)
09:31:15	17172/17172	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:26%20GMT	https://www.swarnatara.com/images/icons/businessExcellence3.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/businessExcellence3.png	(from https://www.swarnatara.com/excellence.html)
09:31:16	35275/35275	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202016%2003:19:07%20GMT	https://www.swarnatara.com/images/innerPage/innovation.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/innerPage/innovation.jpg	(from https://www.swarnatara.com/excellence.html)
09:31:16	98243/98243	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202016%2012:31:58%20GMT	https://www.swarnatara.com/images/breadcrumbs/management.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/breadcrumbs/management.jpg	(from https://www.swarnatara.com/management.html)
09:31:16	120944/120944	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202016%2003:19:09%20GMT	https://www.swarnatara.com/images/innerPage/management.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/innerPage/management.jpg	(from https://www.swarnatara.com/management.html)
09:31:17	99912/99912	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2007:11:39%20GMT	https://www.swarnatara.com/images/our-team/team.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/our-team/team.jpg	(from https://www.swarnatara.com/management.html)
09:31:17	73058/73058	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202016%2012:31:49%20GMT	https://www.swarnatara.com/images/breadcrumbs/bussiness.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/breadcrumbs/bussiness.jpg	(from https://www.swarnatara.com/ourBusiness.html)
09:31:17	97738/97738	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202017%2007:34:54%20GMT	https://www.swarnatara.com/images/business/sctp.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/business/sctp.jpg	(from https://www.swarnatara.com/ourBusiness.html)
09:31:17	43059/43059	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202017%2007:33:32%20GMT	https://www.swarnatara.com/images/logo/sctp.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/logo/sctp.png	(from https://www.swarnatara.com/ourBusiness.html)
09:31:17	195277/195277	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202017%2007:34:54%20GMT	https://www.swarnatara.com/images/business/jewellery.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/business/jewellery.jpg	(from https://www.swarnatara.com/ourBusiness.html)
09:31:17	42047/42047	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202017%2007:33:32%20GMT	https://www.swarnatara.com/images/logo/jewels.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/logo/jewels.png	(from https://www.swarnatara.com/ourBusiness.html)
09:31:18	107649/107649	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202017%2007:34:52%20GMT	https://www.swarnatara.com/images/business/healthCare.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/business/healthCare.jpg	(from https://www.swarnatara.com/ourBusiness.html)
09:31:18	40718/40718	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202017%2007:33:30%20GMT	https://www.swarnatara.com/images/logo/healthcare.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/logo/healthcare.png	(from https://www.swarnatara.com/ourBusiness.html)
09:31:18	132893/132893	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202017%2007:34:50%20GMT	https://www.swarnatara.com/images/business/fashion.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/business/fashion.jpg	(from https://www.swarnatara.com/ourBusiness.html)
09:31:18	38161/38161	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202017%2007:33:28%20GMT	https://www.swarnatara.com/images/logo/fashion.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/logo/fashion.png	(from https://www.swarnatara.com/ourBusiness.html)
09:31:19	361357/361357	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202017%2007:34:48%20GMT	https://www.swarnatara.com/images/business/developers.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/business/developers.jpg	(from https://www.swarnatara.com/ourBusiness.html)
09:31:19	42802/42802	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202017%2007:33:28%20GMT	https://www.swarnatara.com/images/logo/developers.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/logo/developers.png	(from https://www.swarnatara.com/ourBusiness.html)
09:31:19	248264/248264	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2008:36:12%20GMT	https://www.swarnatara.com/images/business/collab-banner.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/business/collab-banner.jpg	(from https://www.swarnatara.com/ourBusiness.html)
09:31:19	15591/15591	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202019%2008:57:18%20GMT	https://www.swarnatara.com/images/logo/collab.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/logo/collab.png	(from https://www.swarnatara.com/ourBusiness.html)
09:31:20	14862/14862	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Oct%202020%2015:01:31%20GMT	https://www.swarnatara.com/images/logo/tourss.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/logo/tourss.png	(from https://www.swarnatara.com/ourBusiness.html)
09:31:20	457988/457988	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2008:36:12%20GMT	https://www.swarnatara.com/images/business/tours.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/business/tours.jpg	(from https://www.swarnatara.com/ourBusiness.html)
09:31:20	207961/207961	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202017%2007:34:57%20GMT	https://www.swarnatara.com/images/business/spirituals.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/business/spirituals.jpg	(from https://www.swarnatara.com/ourBusiness.html)
09:31:20	12521/12521	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202017%2007:33:35%20GMT	https://www.swarnatara.com/images/logo/spirituals.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/logo/spirituals.png	(from https://www.swarnatara.com/ourBusiness.html)
09:31:20	112553/112553	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202017%2007:34:57%20GMT	https://www.swarnatara.com/images/business/sfh.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/business/sfh.jpg	(from https://www.swarnatara.com/ourBusiness.html)
09:31:21	17907/17907	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Apr%202020%2003:53:38%20GMT	https://www.swarnatara.com/images/logo/sfh.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/logo/sfh.png	(from https://www.swarnatara.com/ourBusiness.html)
09:31:21	39809/39809	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202016%2012:31:52%20GMT	https://www.swarnatara.com/images/breadcrumbs/csr.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/breadcrumbs/csr.jpg	(from https://www.swarnatara.com/csr.html)
09:31:21	48249/48249	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202016%2003:19:04%20GMT	https://www.swarnatara.com/images/innerPage/csr.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/innerPage/csr.jpg	(from https://www.swarnatara.com/csr.html)
09:31:21	12973/12973	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:27%20GMT	https://www.swarnatara.com/images/icons/csr1.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/csr1.png	(from https://www.swarnatara.com/csr.html)
09:31:22	15223/15223	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:29%20GMT	https://www.swarnatara.com/images/icons/csr2.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/csr2.png	(from https://www.swarnatara.com/csr.html)
09:31:22	15054/15054	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2010:14:30%20GMT	https://www.swarnatara.com/images/icons/csr3.png	E:/html%20websites/swarnatara/www.swarnatara.com/images/icons/csr3.png	(from https://www.swarnatara.com/csr.html)
09:31:23	54639/54639	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202016%2012:31:57%20GMT	https://www.swarnatara.com/images/breadcrumbs/investor.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/breadcrumbs/investor.jpg	(from https://www.swarnatara.com/investorsDesk.html)
09:31:23	32594/32594	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2013:44:58%20GMT	https://www.swarnatara.com/js/form/sky-forms2.css	E:/html%20websites/swarnatara/www.swarnatara.com/js/form/sky-forms2.css	(from https://www.swarnatara.com/investorsDesk.html)
09:31:23	14566/14566	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20May%202017%2013:44:55%20GMT	https://www.swarnatara.com/js/form/jquery.form.min.js	E:/html%20websites/swarnatara/www.swarnatara.com/js/form/jquery.form.min.js	(from https://www.swarnatara.com/investorsDesk.html)
09:31:23	26655/26655	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20May%202017%2013:44:56%20GMT	https://www.swarnatara.com/js/form/jquery.validate.min.js	E:/html%20websites/swarnatara/www.swarnatara.com/js/form/jquery.validate.min.js	(from https://www.swarnatara.com/investorsDesk.html)
09:31:24	91636/91636	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202016%2012:32:01%20GMT	https://www.swarnatara.com/images/breadcrumbs/workWithUs.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/breadcrumbs/workWithUs.jpg	(from https://www.swarnatara.com/working-with-us.html)
09:31:24	284394/284394	---M-Z	200	added ('OK')	application/javascript	etag:W/%22553fb36a-456ea%22	https://code.jquery.com/jquery-1.11.3.js	E:/html%20websites/swarnatara/code.jquery.com/jquery-1.11.3.js	(from https://www.swarnatara.com/working-with-us.html)
09:31:24	38327/38327	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202016%2012:31:50%20GMT	https://www.swarnatara.com/images/breadcrumbs/contact.jpg	E:/html%20websites/swarnatara/www.swarnatara.com/images/breadcrumbs/contact.jpg	(from https://www.swarnatara.com/contact.html)
09:31:24	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jan%202021%2004:01:26%20GMT	https://www.swarnatara.com/css/left.png	E:/html%20websites/swarnatara/www.swarnatara.com/css/left.png	(from https://www.swarnatara.com/css/webticker.css)
09:31:25	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jan%202021%2004:01:26%20GMT	https://www.swarnatara.com/css/right.png	E:/html%20websites/swarnatara/www.swarnatara.com/css/right.png	(from https://www.swarnatara.com/css/webticker.css)
